"BLUP","Genotype"
-5.71700961579715,"sdx04r_68_1_9"
-5.7210256450344,"ar17_278006"
-5.73274548306333,"ln85_6065"
-5.76185416040682,"a09_755015"
-5.76192907332476,"sd99_1758"
-5.7836861029477,"e05240_t"
-5.80106119432973,"sd94_461"
-5.81541355561991,"e16387"
-5.81665622494077,"hm14_c010"
-5.81828682391186,"u07_200179"
-5.89889430176916,"sd_m_93_3515"
-5.9194377153358,"ll87_175"
-5.92332797175845,"ar17_278007"
-5.93592765978409,"c1944"
-5.94085132446254,"lg03_3020"
-5.98339894865888,"hc84_468"
-5.99197325290228,"e14273"
-6.00996243525579,"c1867"
-6.04123480367196,"m11_123087"
-6.04308238817529,"sd00_314"
-6.05199691213479,"ln86_1735"
-6.05683839649346,"sd94_1410"
-6.06458801648329,"e05030"
-6.07843522784628,"sd06_577"
-6.08676047319386,"cr15_0899"
-6.12477788802656,"c1955"
-6.16758905363941,"u09_811027"
-6.19761044611062,"ar17_278013"
-6.22397195355361,"ll89_347"
-6.27284318441041,"hc89_84pr"
-6.27786649273822,"c2021"
-6.3144039387214,"e96309"
-6.32076190523507,"orc_9110"
-6.3810268429154,"e17801_07"
-6.38473076663591,"sd04cv_470"
-6.38606565905951,"e13901"
-6.45483183911808,"sd96_77"
-6.5109084543851,"m90_1742"
-6.52085270402154,"hs86_7619"
-6.64569319887908,"sd09cv_2096"
-6.73392243439265,"sd05_830"
-6.73678794017013,"a01_611005"
-6.76112389415082,"e17801_08"
-6.78953201885265,"ln98_2452"
-6.81489098681714,"sa15_612f"
-6.81722872491561,"c1950"
-6.8306515910043,"c1822"
-6.85709559698076,"m09_264062"
-6.89633982283691,"hc94_255"
-6.9146570782833,"e17808_1"
-6.92470410536618,"orc8715"
-6.95026377478761,"ss03_3483"
-7.00301302806427,"ll88_36"
-7.07169632765919,"sd94_1467"
-7.24575229522989,"sd99_262"
-7.25834608061873,"sd09cv_2095"
-7.27975660495223,"e96624"
-7.30272089735546,"orc_9605"
-7.30612571600811,"k1281"
-7.3346047724724,"sd06_493"
-7.46849397956617,"sa15_245f"
-7.54251693961091,"sd99_1109"
-7.73181909675761,"sd96_195"
-7.74287379097188,"hc87_5691"
-7.85489973047974,"e02067"
-7.86111746426579,"sd09cv_2085"
-7.90388426517186,"sd05_775"
-7.98326422104209,"ld14_4763a"
-8.13345321115731,"sd10cv_2013"
-8.40071736724264,"ls01_3778"
-8.82468505140967,"e02078"
-8.88376365338863,"hc94_407"
-8.94999409646397,"sa15_733f"
-8.97961419578897,"sd87005"
-9.29047727660623,"sd98_1952"
-9.85403038156777,"e96486"
-10.0006319467827,"e13903"
-10.0695128508554,"sd99_486"
-10.3556004801785,"e02080"
-10.4081317557165,"hm14_f042"
-10.5340905927124,"orc1603n"
-10.7624156166487,"sd96_421"
-10.8827504378777,"u95_2723"
-10.9984819374898,"dunfield"
-11.5677184063137,"orc3616n"
-12.7881627571909,"e95882"
-13.1754793642826,"orc7215n"
-13.8234145567883,"hc94_228"
-14.6477902027653,"e96694"
-14.801070804986,"hc94_151"
-15.7442513591035,"e96630"
