"GEN","BLUP","GxE_PC1","GxE_PC2","Stability","Genotype_Mean_Yield"
"a94_572054",-0.147096600264269,NA,NA,NA,NA
"a94_672021",-1.6383372580048,NA,NA,NA,NA
"a94_672022",-2.40588759654772,NA,NA,NA,NA
"a94_672031",2.14446886203375,NA,NA,NA,NA
"a94_672034",1.02615891722275,NA,NA,NA,NA
"a94_673009",-1.55604067068438,NA,NA,NA,NA
"a94_674015",1.16870398009503,NA,NA,NA,NA
"a94_674017",2.31045694127498,-1.72618729131972,1.16252205584862,2.081148744095,49.9670647655172
"a94_674028",-0.815961895280262,NA,NA,NA,NA
"a94_674038",2.22174166674621,NA,NA,NA,NA
"a94_674046",0.894578859186832,NA,NA,NA,NA
"a94_674047",1.86695393471266,NA,NA,NA,NA
"a94_674048",0.752033796314557,NA,NA,NA,NA
"a94_674050",-0.0389987652815413,NA,NA,NA,NA
"a94_772006",2.30425044163772,NA,NA,NA,NA
"a94_772011",0.291036334284543,NA,NA,NA,NA
"a94_772027",1.60292585505977,NA,NA,NA,NA
"a94_774016",4.64654188983503,NA,NA,NA,NA
"a94_774018",3.69930690194646,NA,NA,NA,NA
"a94_774021",5.62959402044297,-0.593948094538264,-1.99748933217006,2.08392369609322,54.2830219670265
"a94_774034",0.720081963720464,NA,NA,NA,NA
"a94_774063",3.34895971464521,NA,NA,NA,NA
"a95_482024",0.767535813268025,NA,NA,NA,NA
"a95_483031",0.886212680307591,NA,NA,NA,NA
"a95_485004",-0.497295942581445,NA,NA,NA,NA
"a95_485008",1.46912217784097,NA,NA,NA,NA
"a95_485019",3.66281475439262,NA,NA,NA,NA
"a95_485020",2.82376107911295,NA,NA,NA,NA
"a95_485023",-2.59217353820734,NA,NA,NA,NA
"a95_581007",0.648957836157254,NA,NA,NA,NA
"a95_581009",-0.0328655322304093,NA,NA,NA,NA
"a95_581016",-0.734451896803237,NA,NA,NA,NA
"a95_581022",1.45106884324855,NA,NA,NA,NA
"a95_581028",2.14097115868299,NA,NA,NA,NA
"a95_582003",0.411801881935452,NA,NA,NA,NA
"a95_582004",-2.47497319922366,NA,NA,NA,NA
"a95_582006",0.757654315175574,NA,NA,NA,NA
"a95_582019",1.9448115618083,NA,NA,NA,NA
"a95_585061",-0.872792870099294,NA,NA,NA,NA
"a95_681003",1.99876876987757,NA,NA,NA,NA
"a95_681005",0.838688796388114,NA,NA,NA,NA
"a95_681006",2.58330519062808,NA,NA,NA,NA
"a95_681026",1.98977590186603,NA,NA,NA,NA
"a95_681031",1.11746770474605,NA,NA,NA,NA
"a95_681032",2.6462552667089,NA,NA,NA,NA
"a95_682002",0.721781512237999,NA,NA,NA,NA
"a95_682003",0.254152375637598,NA,NA,NA,NA
"a95_682026",2.46030069095301,NA,NA,NA,NA
"a96_492060",-2.79741672375444,NA,NA,NA,NA
"a96_591017",-0.0793816909886119,NA,NA,NA,NA
"a96_591033",2.74838212991652,-2.31314858294525,8.08109907971551,8.40564207559187,50.8315456897229
"a96_591037",-1.79920837447282,NA,NA,NA,NA
"a96_591046",3.86598519463663,-1.94447346801438,6.85118434794515,7.12177674722681,52.4839566098337
"a96_591061",0.357914815936459,NA,NA,NA,NA
"a96_591071",-0.657114137006445,NA,NA,NA,NA
"a96_591072",2.54830145335603,NA,NA,NA,NA
"a96_591076",0.907644897002606,NA,NA,NA,NA
"a96_597010",-1.72726543038045,NA,NA,NA,NA
"a96_597011",-3.57979624075897,NA,NA,NA,NA
"a96_597020",-1.39952208925301,NA,NA,NA,NA
"a96_597021",1.79291974555528,NA,NA,NA,NA
"a96_691003",-0.0628799360103043,NA,NA,NA,NA
"a96_691006",1.78532616693609,NA,NA,NA,NA
"a96_691030",3.7742834179298,NA,NA,NA,NA
"a96_692002",2.63515700294252,NA,NA,NA,NA
"a96_692011",0.522932365719519,NA,NA,NA,NA
"a96_692044",2.98169385748692,NA,NA,NA,NA
"a96_692048",1.47178327697203,NA,NA,NA,NA
"a96_692057",3.44962659798409,NA,NA,NA,NA
"a97_770011",0.22916547019118,NA,NA,NA,NA
"a97_770031",-0.749102840973743,NA,NA,NA,NA
"a97_770036",1.29636726418928,NA,NA,NA,NA
"a97_770051",3.47052388846182,NA,NA,NA,NA
"a97_771019",2.60072501240917,NA,NA,NA,NA
"a97_771039",1.7607976745403,NA,NA,NA,NA
"a97_771041",2.75280221086551,NA,NA,NA,NA
"a97_771050",0.594780899616449,NA,NA,NA,NA
"a97_871009",1.43068333108284,NA,NA,NA,NA
"a97_871010",-0.0277534802157682,NA,NA,NA,NA
"a97_871054",2.21534658679875,NA,NA,NA,NA
"a97_871071",5.18358664672723,NA,NA,NA,NA
"a97_871077",3.06126979600234,NA,NA,NA,NA
"a97_872010",1.23707827563382,NA,NA,NA,NA
"a97_872013",0.733121872912501,NA,NA,NA,NA
"a97_872034",1.08283883346215,NA,NA,NA,NA
"a97_971004",0.201537768330621,NA,NA,NA,NA
"a97_971021",2.07205431473223,NA,NA,NA,NA
"a97_971057",4.47315007381509,NA,NA,NA,NA
"a97_972018",2.45874763922871,NA,NA,NA,NA
"a97_972024",0.660174036919464,NA,NA,NA,NA
"a97_973002",1.73790225564658,NA,NA,NA,NA
"a98_883005",-0.618460499624554,NA,NA,NA,NA
"a98_883023",1.13965409624303,NA,NA,NA,NA
"a98_884009",3.2226063460482,NA,NA,NA,NA
"a98_884010",-0.285724383197351,NA,NA,NA,NA
"a98_884013",0.640541021991909,NA,NA,NA,NA
"a98_884020",-1.0950825042365,NA,NA,NA,NA
"a98_884024",-3.08250633478821,NA,NA,NA,NA
"a98_884031",0.514640869830261,NA,NA,NA,NA
"a98_884034",-1.49076869674454,NA,NA,NA,NA
"a98_884037",2.2833911199937,NA,NA,NA,NA
"a98_884047",1.05421295052305,NA,NA,NA,NA
"a98_980003",1.81860673150447,NA,NA,NA,NA
"a98_980012",2.68303426535669,NA,NA,NA,NA
"a98_980013",4.43664352760821,NA,NA,NA,NA
